0,0,1,1,I1
1,0,2,1,I7
2,0,3,1,I4
3,0,4,1,I0
4,0,5,1,I9
5,0,6,1,I4
6,0,7,1,I8
7,0,8,1,I8
8,0,9,1,I2
9,0,10,1,I4
10,0,11,1,I5
11,0,12,1,I5
12,0,13,1,I1
13,0,14,1,I7
14,0,15,1,I1
15,0,16,1,I1
16,0,17,1,I5
17,0,18,1,I2
18,0,19,1,I7
19,0,20,1,I6
20,0,21,1,I1
21,0,22,1,I4
22,0,23,1,I2
23,0,24,1,I3
24,0,25,1,I2
25,0,26,1,I2
26,0,27,1,I1
27,0,28,1,I6
28,0,29,1,I8
29,0,30,1,I5
30,0,31,1,I7
31,0,32,1,I6
0,1,1,2,I1
1,1,2,2,I8
2,1,3,2,I9
3,1,4,2,I2
4,1,5,2,I7
5,1,6,2,I9
6,1,7,2,I5
7,1,8,2,I4
8,1,9,2,I3
9,1,10,2,I1
10,1,11,2,I2
11,1,12,2,I3
12,1,13,2,I3
13,1,14,2,I4
14,1,15,2,I1
15,1,16,2,I1
16,1,17,2,I3
17,1,18,2,I8
18,1,19,2,I7
19,1,20,2,I4
20,1,21,2,I2
21,1,22,2,I7
22,1,23,2,I7
23,1,24,2,I9
24,1,25,2,I3
25,1,26,2,I1
26,1,27,2,I9
27,1,28,2,I8
28,1,29,2,I6
29,1,30,2,I5
30,1,31,2,I0
31,1,32,2,I2
0,2,1,3,I8
1,2,2,3,I6
2,2,3,3,I0
3,2,4,3,I2
4,2,5,3,I4
5,2,6,3,I8
6,2,7,3,I6
7,2,8,3,I5
8,2,9,3,I0
9,2,10,3,I9
10,2,11,3,I0
11,2,12,3,I0
12,2,13,3,I6
13,2,14,3,I1
14,2,15,3,I3
15,2,16,3,I8
16,2,17,3,I9
17,2,18,3,I3
18,2,19,3,I4
19,2,20,3,I4
20,2,21,3,I6
21,2,22,3,I0
22,2,23,3,I6
23,2,24,3,I6
24,2,25,3,I1
25,2,26,3,I8
26,2,27,3,I4
27,2,28,3,I9
28,2,29,3,I6
29,2,30,3,I3
30,2,31,3,I7
31,2,32,3,I8
0,3,1,4,I8
1,3,2,4,I2
2,3,3,4,I9
3,3,4,4,I1
4,3,5,4,I3
5,3,6,4,I5
6,3,7,4,I9
7,3,8,4,I8
8,3,9,4,I4
9,3,10,4,I0
10,3,11,4,I7
11,3,12,4,I6
12,3,13,4,I3
13,3,14,4,I6
14,3,15,4,I1
15,3,16,4,I5
16,3,17,4,I4
17,3,18,4,I2
18,3,19,4,I0
19,3,20,4,I9
20,3,21,4,I7
21,3,22,4,I3
22,3,23,4,I7
23,3,24,4,I2
24,3,25,4,I6
25,3,26,4,I0
26,3,27,4,I1
27,3,28,4,I6
28,3,29,4,I5
29,3,30,4,I7
30,3,31,4,I5
31,3,32,4,I4
0,4,1,5,I1
1,4,2,5,I2
2,4,3,5,I0
3,4,4,5,I0
4,4,5,5,I1
5,4,6,5,I4
6,4,7,5,I6
7,4,8,5,I0
8,4,9,5,I7
9,4,10,5,I1
10,4,11,5,I7
11,4,12,5,I7
12,4,13,5,I7
13,4,14,5,I7
14,4,15,5,I3
15,4,16,5,I3
16,4,17,5,I5
17,4,18,5,I9
18,4,19,5,I9
19,4,20,5,I8
20,4,21,5,I1
21,4,22,5,I8
22,4,23,5,I2
23,4,24,5,I6
24,4,25,5,I6
25,4,26,5,I0
26,4,27,5,I3
27,4,28,5,I8
28,4,29,5,I0
29,4,30,5,I1
30,4,31,5,I2
31,4,32,5,I5
0,5,1,6,I0
1,5,2,6,I9
2,5,3,6,I4
3,5,4,6,I7
4,5,5,6,I8
5,5,6,6,I3
6,5,7,6,I5
7,5,8,6,I1
8,5,9,6,I2
9,5,10,6,I0
10,5,11,6,I1
11,5,12,6,I6
12,5,13,6,I4
13,5,14,6,I0
14,5,15,6,I6
15,5,16,6,I1
16,5,17,6,I8
17,5,18,6,I9
18,5,19,6,I8
19,5,20,6,I4
20,5,21,6,I1
21,5,22,6,I4
22,5,23,6,I3
23,5,24,6,I9
24,5,25,6,I8
25,5,26,6,I8
26,5,27,6,I0
27,5,28,6,I8
28,5,29,6,I7
29,5,30,6,I7
30,5,31,6,I8
31,5,32,6,I3
0,6,1,7,I8
1,6,2,7,I3
2,6,3,7,I7
3,6,4,7,I1
4,6,5,7,I0
5,6,6,7,I7
6,6,7,7,I3
7,6,8,7,I4
8,6,9,7,I9
9,6,10,7,I6
10,6,11,7,I5
11,6,12,7,I1
12,6,13,7,I0
13,6,14,7,I9
14,6,15,7,I9
15,6,16,7,I6
16,6,17,7,I8
17,6,18,7,I3
18,6,19,7,I4
19,6,20,7,I8
20,6,21,7,I4
21,6,22,7,I9
22,6,23,7,I9
23,6,24,7,I2
24,6,25,7,I5
25,6,26,7,I5
26,6,27,7,I3
27,6,28,7,I3
28,6,29,7,I3
29,6,30,7,I7
30,6,31,7,I4
31,6,32,7,I3
0,7,1,8,I8
1,7,2,8,I0
2,7,3,8,I8
3,7,4,8,I8
4,7,5,8,I0
5,7,6,8,I6
6,7,7,8,I8
7,7,8,8,I1
8,7,9,8,I9
9,7,10,8,I8
10,7,11,8,I9
11,7,12,8,I7
12,7,13,8,I2
13,7,14,8,I2
14,7,15,8,I8
15,7,16,8,I2
16,7,17,8,I8
17,7,18,8,I9
18,7,19,8,I0
19,7,20,8,I7
20,7,21,8,I8
21,7,22,8,I1
22,7,23,8,I5
23,7,24,8,I8
24,7,25,8,I6
25,7,26,8,I1
26,7,27,8,I2
27,7,28,8,I4
28,7,29,8,I2
29,7,30,8,I5
30,7,31,8,I8
31,7,32,8,I6
0,8,1,9,I2
1,8,2,9,I6
2,8,3,9,I5
3,8,4,9,I3
4,8,5,9,I9
5,8,6,9,I2
6,8,7,9,I4
7,8,8,9,I6
8,8,9,9,I1
9,8,10,9,I8
10,8,11,9,I2
11,8,12,9,I1
12,8,13,9,I1
13,8,14,9,I9
14,8,15,9,I7
15,8,16,9,I6
16,8,17,9,I2
17,8,18,9,I9
18,8,19,9,I5
19,8,20,9,I2
20,8,21,9,I0
21,8,22,9,I0
22,8,23,9,I3
23,8,24,9,I9
24,8,25,9,I1
25,8,26,9,I8
26,8,27,9,I1
27,8,28,9,I9
28,8,29,9,I5
29,8,30,9,I3
30,8,31,9,I2
31,8,32,9,I5
0,9,1,10,I2
1,9,2,10,I5
2,9,3,10,I8
3,9,4,10,I6
4,9,5,10,I7
5,9,6,10,I7
6,9,7,10,I2
7,9,8,10,I2
8,9,9,10,I9
9,9,10,10,I4
10,9,11,10,I1
11,9,12,10,I9
12,9,13,10,I6
13,9,14,10,I9
14,9,15,10,I8
15,9,16,10,I2
16,9,17,10,I5
17,9,18,10,I5
18,9,19,10,I4
19,9,20,10,I9
20,9,21,10,I1
21,9,22,10,I2
22,9,23,10,I5
23,9,24,10,I0
24,9,25,10,I8
25,9,26,10,I3
26,9,27,10,I9
27,9,28,10,I3
28,9,29,10,I9
29,9,30,10,I6
30,9,31,10,I7
31,9,32,10,I9
0,10,1,11,I9
1,10,2,11,I7
2,10,3,11,I6
3,10,4,11,I9
4,10,5,11,I3
5,10,6,11,I5
6,10,7,11,I7
7,10,8,11,I6
8,10,9,11,I6
9,10,10,11,I5
10,10,11,11,I8
11,10,12,11,I2
12,10,13,11,I5
13,10,14,11,I4
14,10,15,11,I4
15,10,16,11,I1
16,10,17,11,I6
17,10,18,11,I1
18,10,19,11,I6
19,10,20,11,I3
20,10,21,11,I3
21,10,22,11,I5
22,10,23,11,I5
23,10,24,11,I3
24,10,25,11,I2
25,10,26,11,I8
26,10,27,11,I2
27,10,28,11,I5
28,10,29,11,I3
29,10,30,11,I6
30,10,31,11,I1
31,10,32,11,I8
0,11,1,12,I6
1,11,2,12,I2
2,11,3,12,I1
3,11,4,12,I4
4,11,5,12,I6
5,11,6,12,I2
6,11,7,12,I9
7,11,8,12,I1
8,11,9,12,I5
9,11,10,12,I0
10,11,11,12,I3
11,11,12,12,I6
12,11,13,12,I4
13,11,14,12,I9
14,11,15,12,I2
15,11,16,12,I9
16,11,17,12,I3
17,11,18,12,I4
18,11,19,12,I4
19,11,20,12,I0
20,11,21,12,I5
21,11,22,12,I9
22,11,23,12,I6
