0,0,1,1,I1
1,0,2,1,I7
2,0,3,1,I4
3,0,4,1,I0
4,0,5,1,I9
5,0,6,1,I4
6,0,7,1,I8
7,0,8,1,I8
8,0,9,1,I2
9,0,10,1,I4
10,0,11,1,I5
11,0,12,1,I5
12,0,13,1,I1
13,0,14,1,I7
14,0,15,1,I1
15,0,16,1,I1
16,0,17,1,I5
17,0,18,1,I2
18,0,19,1,I7
19,0,20,1,I6
20,0,21,1,I1
21,0,22,1,I4
22,0,23,1,I2
23,0,24,1,I3
24,0,25,1,I2
25,0,26,1,I2
26,0,27,1,I1
27,0,28,1,I6
28,0,29,1,I8
29,0,30,1,I5
30,0,31,1,I7
31,0,32,1,I6
32,0,33,1,I1
33,0,34,1,I8
34,0,35,1,I9
35,0,36,1,I2
36,0,37,1,I7
37,0,38,1,I9
38,0,39,1,I5
39,0,40,1,I4
40,0,41,1,I3
41,0,42,1,I1
42,0,43,1,I2
43,0,44,1,I3
44,0,45,1,I3
45,0,46,1,I4
46,0,47,1,I1
47,0,48,1,I1
48,0,49,1,I3
49,0,50,1,I8
50,0,51,1,I7
51,0,52,1,I4
52,0,53,1,I2
53,0,54,1,I7
54,0,55,1,I7
55,0,56,1,I9
56,0,57,1,I3
57,0,58,1,I1
58,0,59,1,I9
59,0,60,1,I8
60,0,61,1,I6
61,0,62,1,I5
62,0,63,1,I0
63,0,64,1,I2
64,0,65,1,I8
65,0,66,1,I6
66,0,67,1,I0
67,0,68,1,I2
68,0,69,1,I4
69,0,70,1,I8
70,0,71,1,I6
71,0,72,1,I5
72,0,73,1,I0
73,0,74,1,I9
74,0,75,1,I0
75,0,76,1,I0
76,0,77,1,I6
77,0,78,1,I1
78,0,79,1,I3
79,0,80,1,I8
80,0,81,1,I9
81,0,82,1,I3
82,0,83,1,I4
83,0,84,1,I4
84,0,85,1,I6
85,0,86,1,I0
86,0,87,1,I6
87,0,88,1,I6
88,0,89,1,I1
89,0,90,1,I8
90,0,91,1,I4
91,0,92,1,I9
92,0,93,1,I6
93,0,94,1,I3
94,0,95,1,I7
95,0,96,1,I8
96,0,97,1,I8
97,0,98,1,I2
98,0,99,1,I9
99,0,100,1,I1
0,1,1,2,I3
1,1,2,2,I5
2,1,3,2,I9
3,1,4,2,I8
4,1,5,2,I4
5,1,6,2,I0
6,1,7,2,I7
7,1,8,2,I6
8,1,9,2,I3
9,1,10,2,I6
10,1,11,2,I1
11,1,12,2,I5
12,1,13,2,I4
13,1,14,2,I2
14,1,15,2,I0
15,1,16,2,I9
16,1,17,2,I7
17,1,18,2,I3
18,1,19,2,I7
19,1,20,2,I2
20,1,21,2,I6
21,1,22,2,I0
22,1,23,2,I1
23,1,24,2,I6
24,1,25,2,I5
25,1,26,2,I7
26,1,27,2,I5
27,1,28,2,I4
28,1,29,2,I1
29,1,30,2,I2
30,1,31,2,I0
31,1,32,2,I0
32,1,33,2,I1
33,1,34,2,I4
34,1,35,2,I6
35,1,36,2,I0
36,1,37,2,I7
37,1,38,2,I1
38,1,39,2,I7
39,1,40,2,I7
40,1,41,2,I7
41,1,42,2,I7
42,1,43,2,I3
43,1,44,2,I3
44,1,45,2,I5
45,1,46,2,I9
46,1,47,2,I9
47,1,48,2,I8
48,1,49,2,I1
49,1,50,2,I8
50,1,51,2,I2
51,1,52,2,I6
52,1,53,2,I6
53,1,54,2,I0
54,1,55,2,I3
55,1,56,2,I8
56,1,57,2,I0
57,1,58,2,I1
58,1,59,2,I2
59,1,60,2,I5
60,1,61,2,I0
61,1,62,2,I9
62,1,63,2,I4
63,1,64,2,I7
64,1,65,2,I8
65,1,66,2,I3
66,1,67,2,I5
67,1,68,2,I1
68,1,69,2,I2
69,1,70,2,I0
70,1,71,2,I1
71,1,72,2,I6
72,1,73,2,I4
73,1,74,2,I0
74,1,75,2,I6
75,1,76,2,I1
76,1,77,2,I8
77,1,78,2,I9
78,1,79,2,I8
79,1,80,2,I4
80,1,81,2,I1
81,1,82,2,I4
82,1,83,2,I3
83,1,84,2,I9
84,1,85,2,I8
85,1,86,2,I8
86,1,87,2,I0
87,1,88,2,I8
88,1,89,2,I7
89,1,90,2,I7
90,1,91,2,I8
91,1,92,2,I3
92,1,93,2,I8
93,1,94,2,I3
94,1,95,2,I7
95,1,96,2,I1
96,1,97,2,I0
97,1,98,2,I7
98,1,99,2,I3
99,1,100,2,I4
0,2,1,3,I9
1,2,2,3,I6
2,2,3,3,I5
3,2,4,3,I1
4,2,5,3,I0
5,2,6,3,I9
6,2,7,3,I9
7,2,8,3,I6
8,2,9,3,I8
9,2,10,3,I3
10,2,11,3,I4
11,2,12,3,I8
12,2,13,3,I4
13,2,14,3,I9
14,2,15,3,I9
15,2,16,3,I2
16,2,17,3,I5
17,2,18,3,I5
18,2,19,3,I3
19,2,20,3,I3
20,2,21,3,I3
21,2,22,3,I7
22,2,23,3,I4
23,2,24,3,I3
24,2,25,3,I8
25,2,26,3,I0
26,2,27,3,I8
27,2,28,3,I8
28,2,29,3,I0
29,2,30,3,I6
30,2,31,3,I8
31,2,32,3,I1
32,2,33,3,I9
33,2,34,3,I8
34,2,35,3,I9
35,2,36,3,I7
36,2,37,3,I2
37,2,38,3,I2
38,2,39,3,I8
39,2,40,3,I2
40,2,41,3,I8
41,2,42,3,I9
42,2,43,3,I0
43,2,44,3,I7
44,2,45,3,I8
45,2,46,3,I1
46,2,47,3,I5
47,2,48,3,I8
48,2,49,3,I6
49,2,50,3,I1
50,2,51,3,I2
51,2,52,3,I4
52,2,53,3,I2
53,2,54,3,I5
54,2,55,3,I8
55,2,56,3,I6
56,2,57,3,I2
57,2,58,3,I6
58,2,59,3,I5
59,2,60,3,I3
60,2,61,3,I9
61,2,62,3,I2
62,2,63,3,I4
63,2,64,3,I6
64,2,65,3,I1
65,2,66,3,I8
66,2,67,3,I2
67,2,68,3,I1
68,2,69,3,I1
69,2,70,3,I9
70,2,71,3,I7
71,2,72,3,I6
72,2,73,3,I2
73,2,74,3,I9
74,2,75,3,I5
75,2,76,3,I2
76,2,77,3,I0
77,2,78,3,I0
78,2,79,3,I3
79,2,80,3,I9
80,2,81,3,I1
81,2,82,3,I8
82,2,83,3,I1
83,2,84,3,I9
84,2,85,3,I5
85,2,86,3,I3
86,2,87,3,I2
87,2,88,3,I5
88,2,89,3,I2
89,2,90,3,I5
90,2,91,3,I8
91,2,92,3,I6
92,2,93,3,I7
93,2,94,3,I7
94,2,95,3,I2
95,2,96,3,I2
96,2,97,3,I9
97,2,98,3,I4
98,2,99,3,I1
99,2,100,3,I9
0,3,1,4,I6
1,3,2,4,I9
2,3,3,4,I8
3,3,4,4,I2
4,3,5,4,I5
5,3,6,4,I5
6,3,7,4,I4
7,3,8,4,I9
8,3,9,4,I1
9,3,10,4,I2
10,3,11,4,I5
11,3,12,4,I0
12,3,13,4,I8
13,3,14,4,I3
14,3,15,4,I9
15,3,16,4,I3
16,3,17,4,I9
17,3,18,4,I6
18,3,19,4,I7
19,3,20,4,I9
20,3,21,4,I9
21,3,22,4,I7
22,3,23,4,I6
23,3,24,4,I9
24,3,25,4,I3
25,3,26,4,I5
26,3,27,4,I7
27,3,28,4,I6
28,3,29,4,I6
29,3,30,4,I5
30,3,31,4,I8
31,3,32,4,I2
32,3,33,4,I5
33,3,34,4,I4
34,3,35,4,I4
35,3,36,4,I1
36,3,37,4,I6
37,3,38,4,I1
38,3,39,4,I6
39,3,40,4,I3
40,3,41,4,I3
41,3,42,4,I5
42,3,43,4,I5
43,3,44,4,I3
44,3,45,4,I2
45,3,46,4,I8
46,3,47,4,I2
47,3,48,4,I5
48,3,49,4,I3
49,3,50,4,I6
50,3,51,4,I1
51,3,52,4,I8
52,3,53,4,I6
53,3,54,4,I2
54,3,55,4,I1
55,3,56,4,I4
56,3,57,4,I6
57,3,58,4,I2
58,3,59,4,I9
59,3,60,4,I1
60,3,61,4,I5
61,3,62,4,I0
62,3,63,4,I3
63,3,64,4,I6
64,3,65,4,I4
65,3,66,4,I9
66,3,67,4,I2
67,3,68,4,I9
68,3,69,4,I3
69,3,70,4,I4
70,3,71,4,I4
71,3,72,4,I0
72,3,73,4,I5
73,3,74,4,I9
74,3,75,4,I6
